CN	EN
<Assistant_Title1>也是个官</>\n<Assistant_Title2>成就分类：</>社交-俱乐部\n<Assistant_Title2>解锁条件：</>第一次担任俱乐部管理（会长、副会长、理事、俱乐部之星）	<Assistant_Title1>Also an Official</>\n<Assistant_Title2>Achievement Category: </>Social-Club\n<Assistant_Title2>Unlock Condition: </>Serve as Club management (President, Vice President, Director, Club Star) for the first time
<Assistant_Title1>争锋！永恒的统治</>\n<Assistant_Title2>成就分类：</>以战养战-竞逐\n<Assistant_Title2>解锁条件：</>主宰争锋达到征服皇帝段位	<Assistant_Title1>Clash! Eternal Rule</>\n<Assistant_Title2>Achievement Category: </>Battle for Growth - Competition\n<Assistant_Title2>Unlock Condition: </>Reach Conquest Emperor rank in Dominator's Clash
<Assistant_Title1>争锋！群星的主宰</>\n<Assistant_Title2>成就分类：</>以战养战-竞逐\n<Assistant_Title2>解锁条件：</>主宰争锋达到天使之王段位	<Assistant_Title1>Clash! Master of the Stars</>\n<Assistant_Title2>Achievement Category: </>Battle for Growth - Competition\n<Assistant_Title2>Unlock Condition: </>Reach King of Angels rank in Dominator's Clash
<Assistant_Title1>争锋！荣耀授勋</>\n<Assistant_Title2>成就分类：</>以战养战-竞逐\n<Assistant_Title2>解锁条件：</>主宰争锋达到公爵段位	<Assistant_Title1>Clash! Honorary Knighthood</>\n<Assistant_Title2>Achievement Category: </>Battle for Growth - Competition\n<Assistant_Title2>Unlock Condition: </>Reach Duke rank in Dominator's Clash
<Assistant_Title1>争锋！血色加冕</>\n<Assistant_Title2>成就分类：</>以战养战-竞逐\n<Assistant_Title2>解锁条件：</>主宰争锋达到血色亲王段位	<Assistant_Title1>Clash! Bloody Coronation</>\n<Assistant_Title2>Achievement Category: </>Battle for Growth - Competition\n<Assistant_Title2>Unlock Condition: </>Reach Bloody Prince rank in Dominator's Clash
<Assistant_Title1>人好，喵好，大家好</>\n<Assistant_Title2>成就分类：</>剧情-漫游\n<Assistant_Title2>解锁条件：</>完成漫游任务《雨中邂逅》	<Assistant_Title1> Good People, Good Cats, Good Everyone </>\n<Assistant_Title2> Achievement Category: </> Story - Roaming \n<Assistant_Title2> Unlock Condition: </> Complete the Roaming quest \"Encounter in the Rain\"
<Assistant_Title1>人脉商店</>\n<Assistant_Title2>查看：</>\n点击<Assistant_System>菜单-人脉-兑换</>即可打开{SendAnswer:人脉商店|558}。\n<Assistant_Title2>兑换：</>\n可使用{SendAnswer:投影片段|557}兑换相应道具奖励，获取后可在背包使用。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[人脉]|550}，{SendAnswer:[投影片段]|557}，{SendAnswer:[结交人脉]|554}	<Assistant_Title1>Connection Shop</>\n<Assistant_Title2>View:</>\nClick <Assistant_System>Menu-Connections-Exchange</> to open the {SendAnswer:Connection Shop|558}.\n<Assistant_Title2>Exchange:</>\nYou can use {SendAnswer:Projection Fragments|557} to exchange for corresponding item rewards, which can be used in your Inventory after acquisition.\n<Assistant_Title3>Recommended Searches:</>{SendAnswer:[Connection]|550}, {SendAnswer:[Projection Fragments]|557}, {SendAnswer:[Make Connections]|554}
<Assistant_Title1>人脉许愿</>\n<Assistant_Title2>玩法说明：</>\n在<Assistant_System>菜单-人脉-结交人脉</>界面的常驻结交活动中，点击视频左下方许愿按钮可进入许愿界面。\n<Assistant_Property2>许愿</>指定人脉后，可提升结交时获得对应人脉的概率。\n<Assistant_Title2>许愿规则：</>\n可许愿的人脉为可结交的传说人脉。\n许愿后，获得传说人脉时，获取许愿目标的概率提高到<Assistant_Property1>80%</>。如果获得的传说人脉不是许愿目标，那下次获得的传说人脉必定为许愿目标。\n常驻结交中，<Assistant_Property1>每周</>可以生效<Assistant_Property1>2次</>许愿效果，周一重置。每当结交人脉<Assistant_Property1>110次</>，可额外获得一次许愿次数。该次数不会被重置，且消耗优先级低于每周重置的次数。\n许愿一位人脉后，若误操作选错许愿目标，可点击取消许愿按钮取消许愿。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[人脉]|550}，{SendAnswer:[关系]|551}，{SendAnswer:[结交人脉]|554}	<Assistant_Title1>Connection Wishing</>\n<Assistant_Title2>Gameplay Explanation: </>\nIn the permanent connection event in the <Assistant_System>Menu - Connections - Make Connections</> interface, click the wish button at the bottom left of the video to enter the wishing interface. \n<Assistant_Property2>Wishing </> for a specific connection can increase the probability of obtaining that connection when making connections. \n<Assistant_Title2>Wishing Rules: </>\nConnections that can be wished for are legendary connections that can be made. \nAfter wishing, when you obtain a legendary connection, the probability of getting the wished target increases to <Assistant_Property1>80%</>. If the legendary connection obtained is not the wished target, the next legendary connection obtained is guaranteed to be the wished target. \nIn permanent connections, you can have <Assistant_Property1>2</> wish effects take effect <Assistant_Property1>per week</>, resetting on Monday. Every time you make <Assistant_Property1>110</> connections, you can obtain one additional wish attempt. This count will not be reset, and its consumption priority is lower than the weekly reset attempts. \nAfter wishing for a connection, if you accidentally select the wrong target, you can click the cancel wish button to cancel the wish. \n<Assistant_Title3>Recommended Searches: </>{SendAnswer:[Connections]|550}, {SendAnswer:[Relationships]|551}, {SendAnswer:[Make Connections]|554}
<Assistant_Title1>优雅的俱乐部会员</>\n<Assistant_Title2>成就分类：</>社交-俱乐部\n<Assistant_Title2>解锁条件：</>加入一个俱乐部	<Assistant_Title1>Elegant Club Member</>\n<Assistant_Title2>Achievement Category: </>Social-Club\n<Assistant_Title2>Unlock Condition: </>Join a Club
<Assistant_Title1>初临战场</>\n<Assistant_Title2>成就分类：</>以战养战-征伐\n<Assistant_Title2>解锁条件：</>参与1次四方联赛。	<Assistant_Title1>First Arrival on the Battlefield</>\n<Assistant_Title2>Achievement Category: </>War-Driven - Conquest\n<Assistant_Title2>Unlock Condition: </>Participate in 1 Four-Way League match.
<Assistant_Title1>初窥诡秘</>\n<Assistant_Title2>成就分类：</>养成-成长\n<Assistant_Title2>解锁条件：</>扮演等级升到10级	<Assistant_Title1>First Glimpse of Mystery</>\n<Assistant_Title2>Achievement Category: </>Growth - Development\n<Assistant_Title2>Unlock Condition: </>Reach Acting Level 10
<Assistant_Title1>十战征途</>\n<Assistant_Title2>成就分类：</>以战养战-征伐\n<Assistant_Title2>解锁条件：</>参与10次四方联赛。	<Assistant_Title1>Ten-Battle Journey</>\n<Assistant_Title2>Achievement Category: </>War-Driven - Conquest\n<Assistant_Title2>Unlock Condition: </>Participate in 10 Four-Way League matches.
<Assistant_Title1>十胜勋章</>\n<Assistant_Title2>成就分类：</>以战养战-征伐\n<Assistant_Title2>解锁条件：</>获胜10次四方联赛。	<Assistant_Title1>Ten-Victory Medal</>\n<Assistant_Title2>Achievement Category: </>War-Driven - Conquest\n<Assistant_Title2>Unlock Condition: </>Win 10 Four-Way League matches.
<Assistant_Title1>历史学者·一</>\n<Assistant_Title2>成就分类：</>养成-成长\n<Assistant_Title2>解锁条件：</>解锁1个有“原著”标签的关系	<Assistant_Title1>Historian I</>\n<Assistant_Title2>Achievement Category: </>Progression-Growth\n<Assistant_Title2>Unlock Condition: </>Unlock 1 relationship with the \"Original Work\" tag
<Assistant_Title1>历史学者·二</>\n<Assistant_Title2>成就分类：</>养成-成长\n<Assistant_Title2>解锁条件：</>解锁3个有“原著”标签的关系	<Assistant_Title1>Historian II</>\n<Assistant_Title2>Achievement Category: </>Progression-Growth\n<Assistant_Title2>Unlock Condition: </>Unlock 3 relationships with the \"Original Work\" tag
<Assistant_Title1>历史明灯</>\n<Assistant_Title2>道具介绍：</>\n使用历史明灯可在结交人脉界面结交人脉。\n<Assistant_Title2>结交方式：</>\n点击<Assistant_System>菜单-人脉-结交人脉</>进入结交界面，而后点击结交1次/5次，即可进行结交。\n<Assistant_Title2>结交消耗：</>\n每一次结交需要消耗一盏历史明灯。\n<Assistant_Title2>获取方式：</>\n1、在结交人脉界面点击结交，历史明灯不足时会弹出快捷购买。\n2、进入<Assistant_System>商城-商城-秘藏陈列</>购买。\n3、进入<Assistant_System>商城-百货-报销商店/冒险商店</>购买。\n4、通过<Assistant_System>菜单-人脉-兑换</>打开人脉商店兑换。\n5、通过<Assistant_System>命运的馈赠</>或<Assistant_System>段位天梯</>获得。\n6、通过部分<Assistant_System>跑团</>玩法或<Assistant_System>任务</>获得。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[人脉]|550}，{SendAnswer:[关系]|551}，{SendAnswer:[结交人脉]|554}	<Assistant_Title1>Historical Beacon</>\n<Assistant_Title2>Item Description:</>\nUse a Historical Beacon to make connections in the Connection interface.\n<Assistant_Title2>How to Connect:</>\nClick <Assistant_System>Menu-Connections-Make Connections</> to enter the connection interface, then click Connect 1x/5x to perform a connection.\n<Assistant_Title2>Connection Cost:</>\nEach connection consumes one Historical Beacon.\n<Assistant_Title2>How to Obtain:</>\n1. Click Connect in the Connection interface; if you have insufficient Historical Beacons, a quick purchase prompt will appear.\n2. Enter <Assistant_System>Shop-Shop-Secret Collection</> to purchase.\n3. Enter <Assistant_System>Shop-General-Reimbursement Shop/Adventure Shop</> to purchase.\n4. Open the Connection Shop via <Assistant_System>Menu-Connections-Exchange</> to exchange.\n5. Obtain through <Assistant_System>Fate's Gift</> or <Assistant_System>Ranked Ladder</>.\n6. Obtain through certain <Assistant_System>TRPG</> gameplay or <Assistant_System>Quests</>.\n<Assistant_Title3>Recommended Searches:</>{SendAnswer:[Connection]|550}, {SendAnswer:[Relationship]|551}, {SendAnswer:[Make Connections]|554}
<Assistant_Title1>友情的重量</>\n<Assistant_Title2>成就分类：</>社交-好友聊天\n<Assistant_Title2>解锁条件：</>拥有20个好友	<Assistant_Title1>Weight of Friendship</>\n<Assistant_Title2>Achievement Category: </>Social-Friend Chat\n<Assistant_Title2>Unlock Condition: </>Have 20 friends
<Assistant_Title1>命运交汇</>\n<Assistant_Title2>成就分类：</>社交-好友聊天\n<Assistant_Title2>解锁条件：</>与任意好友的好友度达到命运交汇	<Assistant_Title1>Fate Intersection</>\n<Assistant_Title2>Achievement Category: </>Social-Friend Chat\n<Assistant_Title2>Unlock Condition: </>Reach Fate Intersection with any friend
<Assistant_Title1>命运的初次回响</>\n<Assistant_Title2>成就分类：</>休闲-趣味\n<Assistant_Title2>解锁条件：</>与任意一位人脉好感达到3级	<Assistant_Title1>First Echo of Fate</>\n<Assistant_Title2>Achievement Category: </>Leisure - Fun\n<Assistant_Title2>Unlock Condition: </>Reach Favorability Level 3 with any contact
<Assistant_Title1>命运的深刻交织</>\n<Assistant_Title2>成就分类：</>休闲-趣味\n<Assistant_Title2>解锁条件：</>与任意一位人脉好感达到7级	<Assistant_Title1>Deep Intertwining of Fate</>\n<Assistant_Title2>Achievement Category: </>Leisure - Fun\n<Assistant_Title2>Unlock Condition: </>Reach Favorability Level 7 with any contact
<Assistant_Title1>学徒真好用</>\n<Assistant_Title2>成就分类：</>剧情-时代百态\n<Assistant_Title2>解锁条件：</>在时代百态《闪电莉莉》中击败混混帮闪电莉莉脱困	<Assistant_Title1> Apprentice is Really Useful </>\n<Assistant_Title2> Achievement Category: </> Story - Era Life \n<Assistant_Title2> Unlock Condition: </> Defeat the thugs to help Lightning Lily escape in the Era Life \"Lightning Lily\"
<Assistant_Title1>守序市民</>\n<Assistant_Title2>成就分类：</>剧情-现实主线\n<Assistant_Title2>解锁条件：</>在第五章主线中默默排队买票。	<Assistant_Title1>Orderly Citizen</>\n<Assistant_Title2>Achievement Category: </>Plot - Reality Main Quest\n<Assistant_Title2>Unlock Condition: </>Silently wait in line to buy tickets in the Chapter 5 main quest.
<Assistant_Title1>就决定是你了</>\n<Assistant_Title2>成就分类：</>休闲-趣味\n<Assistant_Title2>解锁条件：</>投入身份为自身亲密关系（誓约、家族）的幻影上场一次	<Assistant_Title1>It's You I Choose</>\n<Assistant_Title2>Achievement Category:</>Leisure-Fun\n<Assistant_Title2>Unlock Condition:</>Deploy a phantom whose identity is a close relationship (Covenant, Family) once
<Assistant_Title1>巅峰启程</>\n<Assistant_Title2>成就分类：</>养成-成长\n<Assistant_Title2>解锁条件：</>扮演等级升到70级	<Assistant_Title1>Setting Off for the Peak</>\n<Assistant_Title2>Achievement Category: </>Growth - Development\n<Assistant_Title2>Unlock Condition: </>Reach Acting Level 70
<Assistant_Title1>强化入门</>\n<Assistant_Title2>成就分类：</>养成-装备\n<Assistant_Title2>解锁条件：</>所有装备强化1级	<Assistant_Title1>Strengthening Beginner</>\n<Assistant_Title2>Achievement Category: </>Growth - Equipment\n<Assistant_Title2>Unlock Condition: </>All equipment strengthened to Level 1
<Assistant_Title1>强化大师</>\n<Assistant_Title2>成就分类：</>养成-装备\n<Assistant_Title2>解锁条件：</>所有装备强化5级	<Assistant_Title1>Strengthening Master</>\n<Assistant_Title2>Achievement Category: </>Growth - Equipment\n<Assistant_Title2>Unlock Condition: </>All equipment strengthened to Level 5
